galactic year,galaxy,existence expectancy index,existence expectancy at birth,Gross income per capita,Income Index,Expected years of education (galactic years),Mean years of education (galactic years),Intergalactic Development Index (IDI),Education Index,"Intergalactic Development Index (IDI), Rank",Gross capital formation (% of GGP),"Population, total (millions)","Population, urban (%)","Mortality rate, under-five (per 1,000 live births)","Mortality rate, infant (per 1,000 live births)",Old age dependency ratio (old age (65 and older) per 100 creatures (ages 15-64)),"Population, ages 15–64 (millions)","Population, ages 65 and older (millions)","Life expectancy at birth, male (galactic years)","Life expectancy at birth, female (galactic years)","Population, under age 5 (millions)",Young age (0-14) dependency ratio (per 100 creatures ages 15-64),"Adolescent birth rate (births per 1,000 female creatures ages 15-19)",Total unemployment rate (female to male ratio),Vulnerable employment (% of total employment),"Unemployment, total (% of labour force)",Employment in agriculture (% of total employment),Labour force participation rate (% ages 15 and older),"Labour force participation rate (% ages 15 and older), female",Employment in services (% of total employment),"Labour force participation rate (% ages 15 and older), male",Employment to population ratio (% ages 15 and older),Jungle area (% of total land area),"Share of employment in nonagriculture, female (% of total employment in nonagriculture)",Youth unemployment rate (female to male ratio),"Unemployment, youth (% ages 15–24)","Mortality rate, female grown up (per 1,000 people)","Mortality rate, male grown up (per 1,000 people)","Infants lacking immunization, red hot disease (% of one-galactic year-olds)","Infants lacking immunization, Combination Vaccine (% of one-galactic year-olds)",Gross galactic product (GGP) per capita,"Gross galactic product (GGP), total","Outer Galaxies direct investment, net inflows (% of GGP)",Exports and imports (% of GGP),Share of seats in senate (% held by female),Natural resource depletion,"Mean years of education, female (galactic years)","Mean years of education, male (galactic years)","Expected years of education, female (galactic years)","Expected years of education, male (galactic years)","Maternal mortality ratio (deaths per 100,000 live births)",Renewable energy consumption (% of total final energy consumption),"Estimated gross galactic income per capita, male","Estimated gross galactic income per capita, female",Rural population with access to electricity (%),Domestic credit provided by financial sector (% of GGP),"Population with at least some secondary education, female (% ages 25 and older)","Population with at least some secondary education, male (% ages 25 and older)",Gross fixed capital formation (% of GGP),"Remittances, inflows (% of GGP)",Population with at least some secondary education (% ages 25 and older),Intergalactic inbound tourists (thousands),"Gross enrolment ratio, primary (% of primary under-age population)","Respiratory disease incidence (per 100,000 people)",Interstellar phone subscriptions (per 100 people),"Interstellar Data Net users, total (% of population)",Current health expenditure (% of GGP),"Intergalactic Development Index (IDI), female","Intergalactic Development Index (IDI), male",Gender Development Index (GDI),"Intergalactic Development Index (IDI), female, Rank","Intergalactic Development Index (IDI), male, Rank",Adjusted net savings ,"Creature Immunodeficiency Disease prevalence, adult (% ages 15-49), total",Private galaxy capital flows (% of GGP),Gender Inequality Index (GII),y,Index
990025,Sextans Dwarf Sph,0.705378604,65.29697878,18137.30631,0.644670979,11.28337317,6.102029174,0.625893599,0.547074424,142.2119262,26.2082174,537.8990301,64.56814671,202.1761376,124.630495,17.60292626,679.5323008,75.48385795,60.50778312,62.31125725,66.06251301,99.0701013,227.182312,3.243463701,64.26922948,10.91596907,43.33647955,93.78762178,95.47020055,68.94994042,96.39814405,71.06964025,73.29556234,44.05601695,2.460018659,28.85713556,438.1991389,475.0008486,48.6750396,39.52267896,27957.43942,892.1425249,12.14942316,83.82563673,,17.17048683,5.153636228,8.89293422,9.040686363,,867.6341035,112.6074706,,,,108.2197418,25.6926171,39.68606984,23.90989355,7.195340005,47.88677952,,109.6035104,,,,,,,,,,12.96585304,5.776933647,39.1962963,,0.051552408,119
990025,"Small Magellanic Cloud (SMC, NGC 292)",0.857011336,81.71881559,29122.64096,0.855144285,14.89629411,7.78406829,0.824444524,0.584649122,126.8202924,26.98168982,1382.876899,89.36105225,119.316254,92.85134658,11.29157139,789.7205002,11.58681937,79.50609112,79.51548767,95.63970461,83.06199887,130.9818273,3.60369622,34.28805952,22.20696799,33.68424624,78.00641615,69.28483249,98.91753551,92.26747257,52.55716062,98.1514275,24.20116071,2.605831319,49.91356561,309.0527313,458.1257882,31.73567885,26.7744615,28810.15709,11761.9038,18.88854455,103.5675046,,12.02223277,7.109379561,5.774712197,,,437.1965287,66.98962657,,,101.2292703,177.8198276,49.93682704,57.81725764,24.5557179,4.539972601,47.98631991,,,,,,,,,,,,19.57029703,8.040463881,36.64497447,,0.058854925,83
990025,Triangulum Galaxy (M33),0.986017874,78.50966516,32182.72106,1.140185953,17.6617657,7.766087129,0.894780032,0.786254571,97.35609364,28.29039719,964.8900518,86.69185659,90.67158769,76.15527545,14.1065003,432.9370437,63.77919759,71.63524168,79.39986381,81.38596991,107.6941593,62.29792108,3.413982731,35.25967987,9.537664154,36.65134863,55.79888211,35.73563597,78.12814698,83.85620822,63.11619611,25.64384745,51.77483933,1.979758272,23.27734948,223.8221051,323.2546058,27.44203777,22.72766837,,,11.75593386,113.9265783,,,6.333429606,5.897833808,,,322.8192186,26.72195231,,,,170.6039472,61.1040873,40.44807607,23.61859798,,47.90891115,,,,,,,,,,,,,,33.74150488,,0.052550198,82
990025,Triangulum II,0.959952439,84.82041982,49247.25195,0.961293142,17.59197908,12.07291476,1.007407427,0.830342613,67.95314845,33.3443603,1393.179732,81.09225728,59.50859829,28.98605945,28.71964557,422.076457,77.82410383,83.44279933,87.84930678,129.0836047,53.75676699,68.45143235,3.583231521,30.41897373,5.762753103,29.66756697,70.72401615,55.06211982,95.20708643,74.94376946,62.61992871,58.27322716,47.8181775,2.14536935,16.93873392,205.6824631,266.6277126,61.67796712,11.23611807,47579.5635,7547.491048,11.69450512,131.5685115,,8.651007731,14.1918866,13.69034824,17.26330734,16.90582445,260.1392278,46.27546201,,,169.7489356,,67.28345413,103.2155605,33.41794599,7.171801513,101.1688981,,124.3816378,,,,,,,,,,,1.423981659,,,0.179066849,60
990025,Tucana Dwarf,0.991196352,81.80246409,81033.95691,1.131162671,13.80067185,13.18890657,0.910340906,0.918353184,71.88534509,34.4974684,633.799718,103.5626288,28.35958694,51.09825006,25.52192565,585.4348044,56.15805414,85.0209645,84.70815797,71.49381013,53.83587485,61.0086544,2.833555447,47.30857119,24.29948889,58.04747867,61.08614115,66.28684756,64.74824063,76.67184445,55.57732831,,47.47176433,2.038535106,50.98043385,150.1732255,213.6914183,29.57737503,11.13486673,75156.04941,8957.403969,,241.9013566,,15.0908201,11.83021571,12.12298232,,,232.5731397,39.19227654,,,134.9670489,,77.22393525,75.47507648,31.39839347,,66.67465084,,,,,,,,,,,,,5.611752885,,,0.154246985,4
990025,Tucana II,0.963486064,82.45212271,21530.48987,0.653767923,,,,,,,947.5304383,72.12139956,59.74770595,35.91144136,14.99317156,389.9089648,41.33531383,79.88821884,92.97697089,84.25973224,54.77905808,108.1270415,1.846205619,83.00892487,25.66938653,52.15366754,65.52672349,55.89152238,70.30665414,72.59561641,47.8813043,62.44296265,24.19333045,1.398641431,41.89145757,227.598689,315.6698207,,,,,,,,,,,,,272.6170202,51.50079806,,,125.1979364,,,,,,,,,,,,,,,,,,,,,,0.076623569,77
990025,Tucana III,0.84500113,68.97148679,19324.63192,0.928081627,14.78155902,6.822735504,0.787343356,0.613722899,136.5479939,43.79289063,1356.305172,85.97588891,115.9084326,57.49189013,13.32725047,582.002732,61.08491135,74.10635728,80.86753704,70.11617037,118.4789808,77.642954,1.861285648,127.6559975,10.16979412,75.69061706,52.74719745,23.74378448,57.83732297,87.2588109,83.72562321,21.27337537,57.75330498,1.796281866,12.37638082,249.9665828,316.1126991,42.37201426,15.28570503,27216.92116,4239.484009,14.24585511,98.79983937,,20.0690045,5.128546266,7.690794078,,,434.8429275,33.59874352,,,,124.3036028,31.48966789,61.9762108,35.95022515,9.690817941,47.273191,,116.1613801,,,,,,,,,,20.72467141,5.711530722,,,0.064072568,90
990025,Tucana IV,0.714584802,66.19084975,13071.33465,0.579732859,9.219318125,4.782601814,0.550142159,0.428065556,172.4548042,22.98311416,459.5946831,43.80853492,200.9959553,134.4948294,11.3902041,443.7139966,51.91620967,57.53873188,64.01910089,82.25085963,121.000374,148.5729,1.575533094,114.9932,11.76505664,43.80822853,83.70145811,78.02138672,53.63616904,101.4763801,92.07621283,74.70906515,68.63013932,1.582611865,16.87003415,375.1059785,425.4396585,29.01200655,24.13022459,9732.958897,7064.362612,12.23720677,87.3403045,,10.57059622,3.495442416,7.129637851,,,854.6861996,130.1601883,,,,62.85590368,32.19732084,42.26920641,17.82082512,13.38023322,49.49974653,,55.65496521,,,,,,,,,,5.386431317,6.426602675,23.5318923,,0.049799643,149
990025,UGC 4483,0.739589565,66.47424687,9497.971403,0.579667275,10.73761824,4.95265296,0.632376516,0.451877792,172.0842269,39.02675841,730.0931118,57.6148846,198.9870687,123.4632681,11.13211118,449.7703036,79.32257361,60.33398253,68.32533928,75.84323631,110.7503443,158.2978731,1.174511425,45.11575307,8.34745447,51.93792724,89.15977009,97.91989431,40.90937282,97.19611604,65.27875707,30.32548699,65.04380129,1.729674005,20.5635257,325.6354503,430.0566269,38.2392221,24.46977344,10196.02338,11291.17578,10.81800964,143.6924737,,12.77046258,6.256531762,7.148829866,7.580533474,13.83171044,914.3667992,100.6040993,,,,84.32383532,52.84369539,50.03371562,33.55876324,9.198997685,43.83467811,,106.9993852,,,,,,,,,,26.84626246,6.75841125,39.73024074,,0.051677284,152
990025,UGC 4879 (VV124)[61],0.841437139,76.55994604,31275.55902,0.818850759,13.78482055,10.64438471,0.821733505,0.825559434,138.0742837,,952.2770237,62.94383541,74.46554439,63.18194209,21.65428105,622.8738226,19.34690831,73.5988089,77.94269405,131.0097699,63.87258799,87.57471659,2.386410463,19.07403468,10.77219086,51.98371309,57.06571572,62.0167436,66.60540307,62.28800477,82.43026572,21.03225695,57.25423686,2.144041206,29.19510197,239.7226836,396.7319328,,,,,,,,,11.94483394,11.31896196,16.98219532,14.57770976,486.0819397,33.56706413,,,134.5174095,,99.30628741,94.7078763,,,108.4020597,,101.3951872,,,,,,,,,,,2.207119239,,,0.074088733,87
990025,UGC 7577 (DDO 125),0.879741273,79.80190079,44577.37412,0.833342598,16.15586818,11.58003406,1.004262165,0.798261454,77.25273007,39.54522282,707.4701018,102.538082,73.79940591,52.2421303,21.35981322,473.1287669,66.91739573,69.70033478,79.28033987,87.7769121,58.25801659,121.4202598,3.563059377,49.36021627,12.36025963,34.55423057,74.58273566,76.95257833,72.1143196,84.39476409,75.07691198,67.49176784,50.16297711,2.930792695,17.31384688,257.6132091,487.8864636,,,39017.14632,11064.8533,,102.8348993,,,12.50924948,12.90296375,,,561.9160419,28.07976617,,,147.7913916,,100.6035456,107.7101574,33.33483686,,110.5485958,,118.1637614,,,,,,,,,,,2.751857311,,,0.090877128,80
990025,UGC 8508 (I Zw 060),0.941356228,82.66836684,33166.3099,1.018886239,14.73342008,8.566186085,0.902251294,0.730178288,84.55106642,39.16895323,670.0495539,78.89942805,72.37823232,50.71356346,27.71487297,660.2371956,60.5945594,79.90557442,86.14193657,95.47955299,41.40271711,68.14662929,2.038710508,107.6938685,18.3899859,70.55895058,75.29774348,70.23249399,53.0982477,80.8214196,73.73039772,65.92127748,42.12514108,2.015494638,33.42619638,152.8578795,304.3115786,31.30206785,19.9541924,47050.21381,7470.967631,18.63024698,113.0071115,,11.65590181,8.410901235,10.83414306,15.77190942,14.72701981,571.5103377,64.08146857,,,127.1140179,,59.69271706,57.72781187,32.48249732,11.42292978,35.54813595,,134.2846857,,,,,,,,,,26.59396913,3.665247045,23.846297,,0.125857668,177
990025,UGC 8651 (DDO 181),0.555861648,52.3332928,,,,,,,,,327.2022469,47.7854561,279.0001754,193.2287987,12.94099068,766.8077033,51.31837242,50.53579733,54.93136928,92.72789176,97.64523218,198.9713284,3.194205449,107.5602641,5.389291553,79.21256052,84.72188207,82.02612509,45.49562428,86.30783167,69.58460829,,48.53373604,2.560978915,17.98061904,497.7853863,612.1069936,,,,,,,,,,,,,2016.655551,,,,,,,,,,,,,,,,,,,,,,,5.912194172,,,0.049394248,3
990025,UGC 8833,0.538858814,58.31267573,18657.13776,0.670680864,,,,,,,806.9915684,37.29434793,236.7562467,162.7765032,15.98208257,418.5518779,60.2094616,56.52318165,63.72071939,64.7934568,86.53166298,113.8755685,3.42651454,53.41525815,7.289698176,54.43528445,71.27965641,67.98578151,65.02793352,90.25710708,65.91869423,89.32826964,54.40593559,2.627572093,20.03761195,460.5257031,511.9026542,,,,,,,,,,,,,1268.095137,,,,,,,,,,,,,,,,,,,,,,,,,,0.053148087,35
990025,UGC 9128 (DDO 187),0.897394105,78.63182259,20274.62427,0.926401669,13.33325988,10.38176487,0.879900619,0.690815057,145.3316291,25.12483157,1490.977245,72.12880314,102.5118652,60.26455491,16.91033923,466.8707229,62.04144281,79.74567336,82.83795007,85.62394269,96.78852142,144.9550087,1.69332756,124.5960675,9.554193009,111.3128825,72.37261672,57.32523649,27.85344189,91.71768863,96.20912223,98.65462481,37.20985223,1.379106425,9.041150305,145.204479,230.3170137,42.0225209,13.31138157,26160.53798,6062.705289,15.03950251,181.4005123,,12.30383037,10.19209688,,,,444.6925745,84.59960006,,,76.99350821,86.74332281,71.8428266,62.54413742,15.64774618,9.72304388,65.32815362,,113.2983048,,,,,,,,,,16.99006053,6.817899544,17.23144262,,0.062719459,26
990025,UGC 9240 (DDO 190),0.399340324,43.84172446,14225.01305,0.441655285,9.888072381,4.535848659,0.424887143,0.447250287,193.6373374,21.89167318,784.4950163,30.53522193,197.1976045,114.4777137,10.54047706,339.7701602,46.17584463,39.15669446,41.78187733,89.47417317,127.6063123,93.71252794,5.708321092,90.5798264,3.712050615,58.19946208,98.89491355,103.5603092,55.63111045,100.7870383,65.31077307,33.4313709,60.76568009,4.855165257,14.50479519,598.0478384,608.649702,34.4336388,16.79637347,25225.56767,7616.085729,24.02286557,62.94969032,,13.64842418,6.227137038,4.879686727,7.667562843,10.07200187,1448.646133,107.2744606,,,,60.06949227,34.49639374,31.7956287,21.49986611,10.61894952,16.988418,,89.70904325,,,,,,,,,,,9.270254076,,,0.048530397,142
990025,UGCA 105,0.907006729,76.72372536,24014.53104,0.67666887,16.69094929,12.30580551,0.80918814,0.755822808,108.7888276,23.67596115,846.7385543,43.9618717,107.2418223,33.63670048,17.14603957,502.5234093,15.3985436,78.96694912,81.75789819,69.99827935,90.20155211,92.10383756,2.278038077,120.2774702,9.713532694,116.7273422,64.41084287,51.30163795,39.31857122,83.45333032,89.7730073,38.43530157,56.45929963,2.536535363,13.81585383,271.9299355,293.345546,28.94347416,11.72471659,26725.39996,7151.352879,18.44685074,125.855178,,4.079961275,10.19488517,11.98401931,,,378.3835585,32.24923189,,,,98.04410225,90.0669462,77.87023886,24.84085397,27.99210194,94.57682786,,130.405578,,,,,,,,,,37.74618753,,55.24593356,,0.05535699,48
990025,UGCA 133 (DDO 44),0.562212554,59.06989038,17551.45551,0.638409013,8.11596325,7.409903373,0.552880077,0.488570753,171.3432735,34.56358761,175.9836731,49.60275943,234.2566472,131.0103033,17.07142761,599.3097305,32.15997639,63.23950674,59.58777347,62.72893152,115.2595527,186.5904161,1.819784266,53.09914557,5.275800737,38.08657529,100.4111561,97.03985614,51.13997208,93.75987714,69.8030704,83.93857841,52.71950301,1.442171869,15.23089338,448.483952,583.9482072,38.56883064,14.57611666,27289.45251,9052.806529,16.91763185,127.2709816,,12.95418397,6.491444597,7.070785683,7.993612142,8.1018122,1220.450808,146.1306969,,,,104.9609451,37.65264139,126.1969846,34.31661769,,23.97503393,,82.55932752,,,,,,,,,,11.39427215,10.14821231,,,0.051880758,17
990025,UGCA 15 (DDO 6),0.862925203,65.98654666,23241.86667,0.816752191,,,,,,49.3102882,418.425093,75.1058983,128.9694972,113.2271328,16.11934371,361.2687785,57.07095075,64.70122305,69.48286531,84.59705526,100.0556568,68.07512989,2.524424402,55.62708749,24.52391255,64.32315044,69.92177527,72.93812965,75.33879804,85.63482895,64.98720824,24.15972556,45.65890025,2.406490148,39.81508601,263.8153145,406.3615887,,,22573.12724,7461.498624,,,,,,,,,532.6278287,28.14082592,,,,,,,,,,,,,,,,,,,,,,,,,0.054373704,67
990025,UGCA 276 (DDO 113),0.952591462,80.54691838,17912.17986,0.680580242,13.57135151,,,,,,597.1044255,69.03546944,54.70579879,53.72960827,21.21056855,159.2228928,68.30897468,74.40373696,81.98501547,100.0043973,91.0711871,137.3539993,3.631449716,44.77718259,20.25987128,46.90053449,70.14618925,56.75355504,100.0141256,94.44148742,58.04360186,96.42290671,44.36571187,2.702405997,60.7386552,222.1005898,289.6562436,6.749584939,14.27439664,15199.04969,6790.607838,16.26486253,196.8643327,,6.990093888,,,,,395.6996126,33.79314582,,,,86.94197459,,,,17.73009717,,,,,,,,,,,,,,,,,0.050459617,24
990025,UGCA 292,0.951043119,75.69339656,20935.54151,0.947961108,14.86287976,,,,,,999.8272022,78.37973,129.0796226,65.81874404,15.810462,195.4997345,38.98053406,71.79409857,85.91489101,87.28636252,85.28228358,157.861679,2.689001227,61.9094082,21.32768859,44.81371263,57.38215091,45.39399051,77.06061094,69.03380727,53.72515841,127.497002,21.28956788,2.283060458,31.94600045,249.4914911,340.1553354,54.57819675,8.862979923,29232.82051,4033.285676,-5.266100932,,,15.1584019,,,14.95365531,14.1729529,298.8945943,,,,,174.3818691,,,,5.355283329,,,134.2791662,,,,,,,,,,,4.191899117,,,0.062652024,7
990025,UGCA 438 (ESO 407-018),0.972316112,72.58000811,13969.49366,0.615335347,,,,,,,358.5987395,91.91375303,79.68845326,49.15924665,8.314909586,572.9887144,58.4525116,70.84299686,84.58946117,62.28632601,106.0690992,146.7963823,3.5455646,69.72372496,18.52246323,53.29665945,56.69186879,30.73502233,71.47976357,80.32839492,65.8466325,24.00837742,42.28636869,2.775976646,27.86184328,231.1109369,261.1518418,,,,,,,,,,,,,420.4833849,59.48857306,,,,,,,,,,,,,,,,,,,,,,,,,0.073286481,59
990025,UGCA 86,0.766038029,70.40894182,9858.255467,0.571457699,12.21144514,6.061972992,0.593074788,0.42311845,127.1714088,,676.7806592,69.39906411,143.7794992,110.7599343,13.49006773,585.9111407,65.25888016,66.28063742,66.62656771,36.70412739,131.6280769,188.1924983,2.945635143,44.7857806,35.04681753,26.56292929,62.90457223,50.57376231,86.02048857,87.70091797,50.36851544,93.35615567,55.04738385,2.192132896,61.93959871,306.1342317,435.0334766,40.09915922,14.56884263,,,,,,,,,,,612.5037707,91.08247325,,,,,,,,,,,161.1426662,,,,,,,,,,,,,,0.050796069,133
990025,UGCA 92,0.837872725,72.11883386,27439.69499,0.929304129,15.5341715,9.701962301,0.757320204,0.710784221,131.9106539,26.05272574,820.838797,69.29286898,121.1983564,70.85549201,15.35288193,681.2372033,55.73998569,68.00979973,77.48820709,43.54197361,97.30774369,145.3061598,3.240208515,82.43138025,16.79671371,42.06575688,65.84190417,56.66464719,87.60952292,75.24077657,71.43365456,42.80294779,63.38783929,2.496043749,28.15509665,365.3700827,467.8718238,39.30224982,27.61637346,30932.60103,8998.363174,16.15094899,73.07863839,,11.53596862,10.34352546,8.351212205,14.10352717,14.88529179,441.898987,43.39072061,,,,127.9842331,64.85457689,60.45230014,27.94149639,7.012084411,63.33922664,,120.3084629,,,,,,,,,,1.379574759,6.922171419,32.09590815,,0.055052416,85
990025,Ursa Major I Dwarf (UMa I dSph),0.887340358,81.13117288,19197.37256,0.87054767,13.65562659,8.483332353,0.725307643,0.611941495,99.00712063,24.79657832,595.5864184,96.68690788,58.23425061,81.3070327,9.239057318,662.2695855,55.83815409,73.11974019,79.23974092,132.8499938,78.60332863,127.7899879,2.247304028,44.69659032,18.80082404,35.10557436,77.04084336,69.07269482,91.65969903,87.94790567,68.57406863,88.33641792,55.58652465,2.069607103,21.53249415,172.6704967,339.8288024,33.47144636,14.07000424,40722.24068,5652.098193,15.01169224,100.4727413,,14.17370304,8.734711764,8.129095937,15.15627863,12.61685106,532.0170242,69.40269114,,,122.9799956,73.29289988,61.77180236,42.93855811,29.98049845,10.34702226,58.09030078,,122.755471,,,,,,,,,,20.95979039,4.290175287,39.63658776,,0.061390949,65
990025,Ursa Major II Dwarf,1.03144663,89.25803298,40910.01437,1.053392076,21.19708044,15.88051889,0.95866215,1.133568991,44.31340564,39.52009072,350.4277717,80.69261355,38.22072425,33.6638736,22.63567928,601.5351501,53.28302147,81.55896497,96.08189373,56.26397104,66.24097756,84.23493814,2.915147643,30.43973948,6.763702731,44.77494722,76.74319781,66.22608141,97.17854489,88.54521634,72.69195634,31.99542121,47.75733265,2.671847473,26.28811977,180.1948806,255.2868604,18.49091771,19.50018795,58214.9113,6988.878467,18.39107616,73.65084366,,13.36773525,13.96778552,15.17225216,21.09129031,19.69536836,141.5329495,36.62236773,,,120.9971015,153.0683184,114.3771965,126.8046087,35.88662954,12.68269199,125.1605651,,115.7714534,,,,,,,,,,17.63906947,4.620612974,14.68230526,,0.1814834,156
990025,Ursa Minor Dwarf,0.951562298,83.36412086,103232.5466,1.193329483,15.92993529,10.9180188,0.933972241,0.832638183,78.90793418,28.09400483,1217.970411,82.78869695,60.90015128,37.30174016,11.04743657,443.1678391,54.50849725,75.56323475,87.71914177,42.91727133,84.12040847,105.7020238,2.673833188,120.8662244,9.199290592,94.18661801,78.27427704,63.63705052,35.84803876,90.03048803,79.54783244,95.13538555,56.56520301,2.301528288,25.47900907,248.6011332,182.7097317,15.45864608,9.564300619,98805.79987,6902.256157,,112.7410467,,30.42305853,10.15859333,10.02517754,15.44908372,14.31469203,376.629175,30.915227,,,143.7940911,,89.81528029,96.5073095,23.05679669,,82.08528131,,,,,,,,,,,,,,,,0.058063767,25
990025,Virgo I,0.659443179,59.57053361,8441.707353,0.499761547,8.840315871,5.583972505,0.469109517,0.363837215,209.8132664,18.09399109,285.5722073,57.49108328,226.5237602,134.558437,15.96300088,555.0124611,43.07849719,59.4626258,59.15250565,91.09366767,114.1639952,230.573666,10.75283565,36.46989232,8.015813096,19.59424585,80.87414914,75.21772737,92.68503298,95.04127207,70.98209308,48.89255473,27.29547304,6.303937377,13.00947486,513.730396,581.0635982,31.95851492,18.95443446,19860.12152,3276.634176,13.35715822,87.50861951,,13.94973327,6.494764267,6.730145376,6.960040847,6.805404818,1537.953483,126.0636915,,,,76.14173456,42.40582676,53.92771521,18.73204919,4.138114798,24.03094493,,96.62683141,,,,,,,,,,21.15126546,6.534020025,,,0.050449062,2
990025,Willman 1,0.955270985,78.41750521,39158.47883,0.962025435,17.27325057,8.758087682,0.887151033,0.764093496,96.16323006,25.76243615,249.0959056,108.4902883,78.44267533,54.11189486,12.15195289,886.5612258,50.48445334,84.85025165,82.61344816,55.21343988,73.68705012,76.04041451,2.046834602,112.3962312,7.759333678,88.21291089,76.43614235,48.79704569,41.81432814,101.9881394,77.78570887,19.31060541,51.34307369,2.150932968,20.15492688,236.0243177,276.5357179,25.61908709,18.15291116,55861.79886,9855.539906,2.90564134,245.8276408,,24.62969453,6.773147632,7.520745542,17.56641817,13.98169098,370.8070089,35.48778902,,,,67.61712495,71.80401568,90.31373356,29.9385275,,91.67429398,,127.6377627,,,,,,,,,,9.366433311,4.059026581,18.75574714,,0.059685627,98
990025,"Wolf-Lundmark-Melotte (WLM, DDO 221)",0.579377099,57.79474201,11521.75687,0.618257531,4.217512326,4.457056063,0.426681016,0.237774688,192.1197748,28.3825699,520.4989678,52.84728333,306.2310556,155.9292278,13.36828266,462.8353027,59.31031959,58.252733,58.08928479,101.6233459,119.5987005,289.8083132,,,,,92.85971744,82.61233887,,92.70600145,,33.57090281,,,,465.8012176,468.9005787,69.50861146,38.87336757,24435.30214,5425.402733,14.18718393,66.65788017,,14.35695945,5.486368673,4.137928824,3.836310766,3.840845472,1298.781688,110.6533585,,,,51.30374628,39.59613438,23.95347837,28.728427,9.622237497,22.09781507,,37.75326523,,,,,,,,,,28.30830532,4.01922124,,,0.048775815,100
995006,Andromeda Galaxy (M31),0.81625074,71.76198112,17164.46146,0.749241468,13.77043905,,,,,,752.3232554,64.35453777,137.136371,87.5026476,11.60159271,653.6915809,60.65003693,64.79889458,72.59449709,48.37088978,102.6520147,86.69935572,,,,,,,,,,28.85832443,,,,339.5649666,401.9229874,61.42171904,34.23310221,26135.33677,6831.075835,10.24554798,161.4907294,11.23308236,3.340546362,,,15.54540024,13.84997968,513.4373482,24.28941206,,,,,,,,,,92234.4997,134.2225605,,,,,,,,,,,,,,0.047485259,914
995006,Andromeda I,0.767780806,64.73345833,10207.66149,0.560801118,10.30951177,7.272679617,0.627387622,0.594998025,175.5416762,,884.2317088,34.81053654,202.627754,121.2760162,15.00812052,838.1081773,26.13349166,64.25685805,62.62282341,70.87733351,112.9591134,148.256599,3.047870172,116.7527057,12.27482554,105.8164046,93.63020159,96.54969627,32.89422144,91.37742297,88.79652956,99.03290701,47.48986994,1.483446078,13.13962612,335.7518745,438.2158489,47.17911984,34.67903618,19316.01136,6047.499935,16.88683698,118.6999564,,10.18986129,7.49025316,7.57454237,9.278308122,9.991767453,1150.054471,118.8101799,16880.97372,10038.38943,45.32981669,41.21430546,37.98203709,60.49304142,,5.948509057,28.91363582,144933.5793,121.8182298,,,,,0.547817309,0.596137617,0.957894128,117.5165752,157.7242783,,6.006222877,,,0.05173655,952
